Date,Open,High,Low,Close,Adj Close,Volume,Currency
21-05-18,717.192993,719.278015,692.494019,699.221985,699.221985,2005170048,Ethereum
22-05-18,700.177979,700.976013,644.026001,647.741028,647.741028,2230469888,Ethereum
23-05-18,646.669983,651.635986,572.952026,583.585022,583.585022,2995429888,Ethereum
24-05-18,584.536011,610.817993,557.205994,601.755005,601.755005,2791099904,Ethereum
25-05-18,602.140015,617.185974,575.624023,586.734009,586.734009,2110919936,Ethereum
26-05-18,587.426025,606.174988,583.512024,587.280029,587.280029,1694300032,Ethereum
27-05-18,588.52002,590.328003,562.866028,572.66803,572.66803,1788790016,Ethereum
28-05-18,573.044983,576.049011,512.552002,516.036011,516.036011,2356900096,Ethereum
29-05-18,516.14801,572.263977,516.14801,565.388,565.388,2330820096,Ethereum
30-05-18,566.830017,583.135986,545.43103,559.590027,559.590027,2053970048,Ethereum
31-05-18,558.497009,585.538025,557.065979,577.64502,577.64502,1985040000,Ethereum
01-06-18,578.671997,589.093018,567.664978,580.04303,580.04303,1945890048,Ethereum
02-06-18,580.429016,597.077026,577.322021,591.807983,591.807983,1880390016,Ethereum
03-06-18,591.258972,624.513,591.258972,618.328979,618.328979,1832550016,Ethereum
04-06-18,619.437012,623.429016,583.747009,592.984985,592.984985,1903430016,Ethereum
05-06-18,593.406006,611.330017,580.981995,609.302979,609.302979,1844269952,Ethereum
06-06-18,610.262024,611.643005,596.395996,607.124023,607.124023,1756530048,Ethereum
07-06-18,607.687012,616.143982,601.692993,605.187012,605.187012,1880140032,Ethereum
08-06-18,605.442993,608.810974,595.593018,601.077026,601.077026,1637779968,Ethereum
09-06-18,600.905029,608.583008,597.562012,597.562012,597.562012,1519309952,Ethereum
10-06-18,594.344971,594.344971,511.889008,526.479004,526.479004,2234880000,Ethereum
11-06-18,524.856995,536.857971,515.268982,533.283997,533.283997,1982119936,Ethereum
12-06-18,532.710022,538.955017,491.234985,496.842987,496.842987,1932760064,Ethereum
13-06-18,498.018005,501.904999,459.003998,477.493988,477.493988,2080130048,Ethereum
14-06-18,478.381012,523.544983,467.466003,519.742004,519.742004,2458650112,Ethereum
15-06-18,520.47998,521.304993,487.468994,491.003998,491.003998,1808269952,Ethereum
16-06-18,490.414001,503.222992,488.851013,499.641998,499.641998,1314109952,Ethereum
17-06-18,499.459991,507.640991,498.64801,500.447998,500.447998,1264870016,Ethereum
18-06-18,499.382996,521.796021,494.06601,518.890991,518.890991,1513869952,Ethereum
19-06-18,519.02301,542.353027,516.312012,537.95697,537.95697,1726569984,Ethereum
20-06-18,538.505981,541.015015,519.369019,536.268005,536.268005,1596290048,Ethereum
21-06-18,536.447021,543.71698,524.258972,527.367004,527.367004,1462070016,Ethereum
22-06-18,527.19397,527.19397,456.877014,465.816986,465.816986,2226030080,Ethereum
23-06-18,466.273987,479.128998,462.393005,474.519989,474.519989,1651379968,Ethereum
24-06-18,474.768005,475.359009,426.468994,457.671997,457.671997,2490579968,Ethereum
25-06-18,455.936005,470.343994,448.895996,460.309998,460.309998,4007950080,Ethereum
26-06-18,460.733002,461.213013,432.772003,432.772003,432.772003,1356560000,Ethereum
27-06-18,432.243988,444.243011,424.838989,442.36499,442.36499,1368940032,Ethereum
28-06-18,442.290009,443.618011,419.683014,422.36499,422.36499,1360790016,Ethereum
29-06-18,422.587006,441.792999,407.946991,436.009003,436.009003,1564499968,Ethereum
30-06-18,436.209015,458.796997,436.209015,455.179993,455.179993,1475939968,Ethereum
01-07-18,455.242004,457.139008,446.38501,453.917999,453.917999,1511730048,Ethereum
02-07-18,453.824005,479.130005,447.110992,475.346985,475.346985,1625789952,Ethereum
03-07-18,475.385986,483.854004,462.582001,464.195007,464.195007,1683939968,Ethereum
04-07-18,464.151001,481.436005,455.184998,467.317993,467.317993,1549769984,Ethereum
